PARAM,VALUE,REGION,REGION2,DAYTYPE,EMISSION,FUEL,DAILYTIMEBRACKET,SEASON,TIMESLICE,MODE_OF_OPERATION,STORAGE,TECHNOLOGY,YEAR
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,STC,2002
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,STC,2003
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,STC,2004
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,STC,2005
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,STC,2006
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,STC,2007
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,STC,2008
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,STC,2009
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,HEC,2000
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,HEC,2001
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,HEC,2002
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,HEC,2003
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,HEC,2004
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,HEC,2005
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,HEC,2006
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,HEC,2007
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,HEC,2008
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,HEC,2009
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB1,2000
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB1,2001
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB1,2002
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB1,2003
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB1,2004
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB1,2005
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB1,2006
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB1,2007
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB1,2008
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB1,2009
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB2,2000
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB2,2001
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB2,2002
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB2,2003
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB2,2004
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB2,2005
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB2,2006
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB2,2007
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB2,2008
OutputActivityRatio,1,Simple,,,,CONVHEAT,,,,1,,WHRB2,2009
OutputActivityRatio,1,Simple,,,,SINKOFFICE,,,,1,,BS2,2000
OutputActivityRatio,1,Simple,,,,SINKOFFICE,,,,1,,BS2,2001
OutputActivityRatio,1,Simple,,,,SINKOFFICE,,,,1,,BS2,2002
OutputActivityRatio,1,Simple,,,,SINKOFFICE,,,,1,,BS2,2003
OutputActivityRatio,1,Simple,,,,SINKOFFICE,,,,1,,BS2,2004
OutputActivityRatio,1,Simple,,,,SINKOFFICE,,,,1,,BS2,2005
OutputActivityRatio,1,Simple,,,,SINKOFFICE,,,,1,,BS2,2006
OutputActivityRatio,1,Simple,,,,SINKOFFICE,,,,1,,BS2,2007
OutputActivityRatio,1,Simple,,,,SINKOFFICE,,,,1,,BS2,2008
OutputActivityRatio,1,Simple,,,,SINKOFFICE,,,,1,,BS2,2009
OutputActivityRatio,1,Simple,,,,SINKRES,,,,1,,BS1,2000
OutputActivityRatio,1,Simple,,,,SINKRES,,,,1,,BS1,2001
OutputActivityRatio,1,Simple,,,,SINKRES,,,,1,,BS1,2002
OutputActivityRatio,1,Simple,,,,SINKRES,,,,1,,BS1,2003
OutputActivityRatio,1,Simple,,,,SINKRES,,,,1,,BS1,2004
OutputActivityRatio,1,Simple,,,,SINKRES,,,,1,,BS1,2005
OutputActivityRatio,1,Simple,,,,SINKRES,,,,1,,BS1,2006
OutputActivityRatio,1,Simple,,,,SINKRES,,,,1,,BS1,2007
OutputActivityRatio,1,Simple,,,,SINKRES,,,,1,,BS1,2008
OutputActivityRatio,1,Simple,,,,SINKRES,,,,1,,BS1,2009
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,BS3,2000
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,BS3,2001
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,BS3,2002
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,BS3,2003
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,BS3,2004
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,BS3,2005
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,BS3,2006
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,BS3,2007
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,BS3,2008
OutputActivityRatio,1,Simple,,,,SINKDHC,,,,1,,BS3,2009
OperationalLife,15,Simple,,,,,,,,,,IND300IND,
OperationalLife,15,Simple,,,,,,,,,,IND90IND,
OperationalLife,15,Simple,,,,,,,,,,IND70IND,
OperationalLife,15,Simple,,,,,,,,,,SUP,
OperationalLife,15,Simple,,,,,,,,,,GRID,
OperationalLife,15,Simple,,,,,,,,,,HE1,
OperationalLife,15,Simple,,,,,,,,,,WHRB1,
OperationalLife,15,Simple,,,,,,,,,,HE2,
OperationalLife,15,Simple,,,,,,,,,,WHRB2,
OperationalLife,15,Simple,,,,,,,,,,HE3,
OperationalLife,15,Simple,,,,,,,,,,HP1,
OperationalLife,15,Simple,,,,,,,,,,HP2,
OperationalLife,15,Simple,,,,,,,,,,DHN,
OperationalLife,15,Simple,,,,,,,,,,HEA,
OperationalLife,15,Simple,,,,,,,,,,HEB,
OperationalLife,15,Simple,,,,,,,,,,HEC,
OperationalLife,15,Simple,,,,,,,,,,STA,
OperationalLife,15,Simple,,,,,,,,,,STB,
OperationalLife,15,Simple,,,,,,,,,,STC,
OperationalLife,1,Simple,,,,,,,,,,BS1,
OperationalLife,1,Simple,,,,,,,,,,BS2,
OperationalLife,1,Simple,,,,,,,,,,BS3,
SpecifiedAnnualDemand,4746.489672,Simple,,,,SINKRES,,,,,,,2000
SpecifiedAnnualDemand,5221.138639,Simple,,,,SINKRES,,,,,,,2001
SpecifiedAnnualDemand,5743.252503,Simple,,,,SINKRES,,,,,,,2002
SpecifiedAnnualDemand,6317.577753,Simple,,,,SINKRES,,,,,,,2003
SpecifiedAnnualDemand,6949.335529,Simple,,,,SINKRES,,,,,,,2004
SpecifiedAnnualDemand,7644.269082,Simple,,,,SINKRES,,,,,,,2005
SpecifiedAnnualDemand,8408.69599,Simple,,,,SINKRES,,,,,,,2006
SpecifiedAnnualDemand,9249.565589,Simple,,,,SINKRES,,,,,,,2007
SpecifiedAnnualDemand,10174.522148,Simple,,,,SINKRES,,,,,,,2008
SpecifiedAnnualDemand,11191.974362,Simple,,,,SINKRES,,,,,,,2009
SpecifiedAnnualDemand,2122.66173,Simple,,,,SINKOFFICE,,,,,,,2000
SpecifiedAnnualDemand,2334.92790,Simple,,,,SINKOFFICE,,,,,,,2001
SpecifiedAnnualDemand,2568.42069,Simple,,,,SINKOFFICE,,,,,,,2002
SpecifiedAnnualDemand,2825.26276,Simple,,,,SINKOFFICE,,,,,,,2003
SpecifiedAnnualDemand,3107.78904,Simple,,,,SINKOFFICE,,,,,,,2004
SpecifiedAnnualDemand,3418.56794,Simple,,,,SINKOFFICE,,,,,,,2005
SpecifiedAnnualDemand,3760.42473,Simple,,,,SINKOFFICE,,,,,,,2006
SpecifiedAnnualDemand,4136.46721,Simple,,,,SINKOFFICE,,,,,,,2007
SpecifiedAnnualDemand,4550.11393,Simple,,,,SINKOFFICE,,,,,,,2008
SpecifiedAnnualDemand,5005.12532,Simple,,,,SINKOFFICE,,,,,,,2009
SpecifiedAnnualDemand,4490.630495,Simple,,,,SINKDHC,,,,,,,2000
SpecifiedAnnualDemand,4939.693544,Simple,,,,SINKDHC,,,,,,,2001
SpecifiedAnnualDemand,5433.662899,Simple,,,,SINKDHC,,,,,,,2002
SpecifiedAnnualDemand,5977.029189,Simple,,,,SINKDHC,,,,,,,2003
SpecifiedAnnualDemand,6574.732108,Simple,,,,SINKDHC,,,,,,,2004
SpecifiedAnnualDemand,7232.205318,Simple,,,,SINKDHC,,,,,,,2005
SpecifiedAnnualDemand,7955.42585,Simple,,,,SINKDHC,,,,,,,2006
SpecifiedAnnualDemand,8750.968435,Simple,,,,SINKDHC,,,,,,,2007
SpecifiedAnnualDemand,9626.065279,Simple,,,,SINKDHC,,,,,,,2008
SpecifiedAnnualDemand,10588.671807,Simple,,,,SINKDHC,,,,,,,2009
SpecifiedDemandProfile,0.011326,Simple,,,,SINKRES,,,1,,,,2000
SpecifiedDemandProfile,0.011326,Simple,,,,SINKRES,,,1,,,,2001
SpecifiedDemandProfile,0.011326,Simple,,,,SINKRES,,,1,,,,2002
SpecifiedDemandProfile,0.011326,Simple,,,,SINKRES,,,1,,,,2003
SpecifiedDemandProfile,0.011326,Simple,,,,SINKRES,,,1,,,,2004
SpecifiedDemandProfile,0.011326,Simple,,,,SINKRES,,,1,,,,2005
SpecifiedDemandProfile,0.011326,Simple,,,,SINKRES,,,1,,,,2006
SpecifiedDemandProfile,0.011326,Simple,,,,SINKRES,,,1,,,,2007
SpecifiedDemandProfile,0.011326,Simple,,,,SINKRES,,,1,,,,2008
SpecifiedDemandProfile,0.011326,Simple,,,,SINKRES,,,1,,,,2009
SpecifiedDemandProfile,0.005507,Simple,,,,SINKRES,,,2,,,,2000
SpecifiedDemandProfile,0.005507,Simple,,,,SINKRES,,,2,,,,2001
SpecifiedDemandProfile,0.005507,Simple,,,,SINKRES,,,2,,,,2002
SpecifiedDemandProfile,0.005507,Simple,,,,SINKRES,,,2,,,,2003
SpecifiedDemandProfile,0.005507,Simple,,,,SINKRES,,,2,,,,2004
SpecifiedDemandProfile,0.005507,Simple,,,,SINKRES,,,2,,,,2005
SpecifiedDemandProfile,0.005507,Simple,,,,SINKRES,,,2,,,,2006
SpecifiedDemandProfile,0.005507,Simple,,,,SINKRES,,,2,,,,2007
SpecifiedDemandProfile,0.005507,Simple,,,,SINKRES,,,2,,,,2008
SpecifiedDemandProfile,0.005507,Simple,,,,SINKRES,,,2,,,,2009
SpecifiedDemandProfile,0.008347,Simple,,,,SINKRES,,,3,,,,2000
SpecifiedDemandProfile,0.008347,Simple,,,,SINKRES,,,3,,,,2001
SpecifiedDemandProfile,0.008347,Simple,,,,SINKRES,,,3,,,,2002
SpecifiedDemandProfile,0.008347,Simple,,,,SINKRES,,,3,,,,2003
SpecifiedDemandProfile,0.008347,Simple,,,,SINKRES,,,3,,,,2004
SpecifiedDemandProfile,0.008347,Simple,,,,SINKRES,,,3,,,,2005
SpecifiedDemandProfile,0.008347,Simple,,,,SINKRES,,,3,,,,2006
SpecifiedDemandProfile,0.008347,Simple,,,,SINKRES,,,3,,,,2007
SpecifiedDemandProfile,0.008347,Simple,,,,SINKRES,,,3,,,,2008
SpecifiedDemandProfile,0.008347,Simple,,,,SINKRES,,,3,,,,2009
SpecifiedDemandProfile,0.007059,Simple,,,,SINKRES,,,4,,,,2000
SpecifiedDemandProfile,0.007059,Simple,,,,SINKRES,,,4,,,,2001
SpecifiedDemandProfile,0.007059,Simple,,,,SINKRES,,,4,,,,2002
SpecifiedDemandProfile,0.007059,Simple,,,,SINKRES,,,4,,,,2003
SpecifiedDemandProfile,0.007059,Simple,,,,SINKRES,,,4,,,,2004
SpecifiedDemandProfile,0.007059,Simple,,,,SINKRES,,,4,,,,2005
SpecifiedDemandProfile,0.007059,Simple,,,,SINKRES,,,4,,,,2006
SpecifiedDemandProfile,0.007059,Simple,,,,SINKRES,,,4,,,,2007
SpecifiedDemandProfile,0.007059,Simple,,,,SINKRES,,,4,,,,2008
SpecifiedDemandProfile,0.007059,Simple,,,,SINKRES,,,4,,,,2009
SpecifiedDemandProfile,0.011504,Simple,,,,SINKRES,,,5,,,,2000
SpecifiedDemandProfile,0.011504,Simple,,,,SINKRES,,,5,,,,2001
SpecifiedDemandProfile,0.011504,Simple,,,,SINKRES,,,5,,,,2002
SpecifiedDemandProfile,0.011504,Simple,,,,SINKRES,,,5,,,,2003
SpecifiedDemandProfile,0.011504,Simple,,,,SINKRES,,,5,,,,2004
SpecifiedDemandProfile,0.011504,Simple,,,,SINKRES,,,5,,,,2005
SpecifiedDemandProfile,0.011504,Simple,,,,SINKRES,,,5,,,,2006
SpecifiedDemandProfile,0.011504,Simple,,,,SINKRES,,,5,,,,2007
SpecifiedDemandProfile,0.011504,Simple,,,,SINKRES,,,5,,,,2008
SpecifiedDemandProfile,0.011504,Simple,,,,SINKRES,,,5,,,,2009
SpecifiedDemandProfile,0.018868,Simple,,,,SINKRES,,,6,,,,2000
SpecifiedDemandProfile,0.018868,Simple,,,,SINKRES,,,6,,,,2001
SpecifiedDemandProfile,0.018868,Simple,,,,SINKRES,,,6,,,,2002
SpecifiedDemandProfile,0.018868,Simple,,,,SINKRES,,,6,,,,2003
SpecifiedDemandProfile,0.018868,Simple,,,,SINKRES,,,6,,,,2004
SpecifiedDemandProfile,0.018868,Simple,,,,SINKRES,,,6,,,,2005
SpecifiedDemandProfile,0.018868,Simple,,,,SINKRES,,,6,,,,2006
SpecifiedDemandProfile,0.018868,Simple,,,,SINKRES,,,6,,,,2007
SpecifiedDemandProfile,0.018868,Simple,,,,SINKRES,,,6,,,,2008
SpecifiedDemandProfile,0.018868,Simple,,,,SINKRES,,,6,,,,2009
SpecifiedDemandProfile,0.045520,Simple,,,,SINKRES,,,7,,,,2000
SpecifiedDemandProfile,0.045520,Simple,,,,SINKRES,,,7,,,,2001
SpecifiedDemandProfile,0.045520,Simple,,,,SINKRES,,,7,,,,2002
SpecifiedDemandProfile,0.045520,Simple,,,,SINKRES,,,7,,,,2003
SpecifiedDemandProfile,0.045520,Simple,,,,SINKRES,,,7,,,,2004
SpecifiedDemandProfile,0.045520,Simple,,,,SINKRES,,,7,,,,2005
SpecifiedDemandProfile,0.045520,Simple,,,,SINKRES,,,7,,,,2006
SpecifiedDemandProfile,0.045520,Simple,,,,SINKRES,,,7,,,,2007
SpecifiedDemandProfile,0.045520,Simple,,,,SINKRES,,,7,,,,2008
SpecifiedDemandProfile,0.045520,Simple,,,,SINKRES,,,7,,,,2009
SpecifiedDemandProfile,0.042689,Simple,,,,SINKRES,,,8,,,,2000
SpecifiedDemandProfile,0.042689,Simple,,,,SINKRES,,,8,,,,2001
SpecifiedDemandProfile,0.042689,Simple,,,,SINKRES,,,8,,,,2002
SpecifiedDemandProfile,0.042689,Simple,,,,SINKRES,,,8,,,,2003
SpecifiedDemandProfile,0.042689,Simple,,,,SINKRES,,,8,,,,2004
SpecifiedDemandProfile,0.042689,Simple,,,,SINKRES,,,8,,,,2005
SpecifiedDemandProfile,0.042689,Simple,,,,SINKRES,,,8,,,,2006
SpecifiedDemandProfile,0.042689,Simple,,,,SINKRES,,,8,,,,2007
SpecifiedDemandProfile,0.042689,Simple,,,,SINKRES,,,8,,,,2008
SpecifiedDemandProfile,0.042689,Simple,,,,SINKRES,,,8,,,,2009
SpecifiedDemandProfile,0.042161,Simple,,,,SINKRES,,,9,,,,2000
SpecifiedDemandProfile,0.042161,Simple,,,,SINKRES,,,9,,,,2001
SpecifiedDemandProfile,0.042161,Simple,,,,SINKRES,,,9,,,,2002
SpecifiedDemandProfile,0.042161,Simple,,,,SINKRES,,,9,,,,2003
SpecifiedDemandProfile,0.042161,Simple,,,,SINKRES,,,9,,,,2004
SpecifiedDemandProfile,0.042161,Simple,,,,SINKRES,,,9,,,,2005
SpecifiedDemandProfile,0.042161,Simple,,,,SINKRES,,,9,,,,2006
SpecifiedDemandProfile,0.042161,Simple,,,,SINKRES,,,9,,,,2007
SpecifiedDemandProfile,0.042161,Simple,,,,SINKRES,,,9,,,,2008
SpecifiedDemandProfile,0.042161,Simple,,,,SINKRES,,,9,,,,2009
SpecifiedDemandProfile,0.031562,Simple,,,,SINKRES,,,10,,,,2000
SpecifiedDemandProfile,0.031562,Simple,,,,SINKRES,,,10,,,,2001
SpecifiedDemandProfile,0.031562,Simple,,,,SINKRES,,,10,,,,2002
SpecifiedDemandProfile,0.031562,Simple,,,,SINKRES,,,10,,,,2003
SpecifiedDemandProfile,0.031562,Simple,,,,SINKRES,,,10,,,,2004
SpecifiedDemandProfile,0.031562,Simple,,,,SINKRES,,,10,,,,2005
SpecifiedDemandProfile,0.031562,Simple,,,,SINKRES,,,10,,,,2006
SpecifiedDemandProfile,0.031562,Simple,,,,SINKRES,,,10,,,,2007
SpecifiedDemandProfile,0.031562,Simple,,,,SINKRES,,,10,,,,2008
SpecifiedDemandProfile,0.031562,Simple,,,,SINKRES,,,10,,,,2009
SpecifiedDemandProfile,0.023526,Simple,,,,SINKRES,,,11,,,,2000
SpecifiedDemandProfile,0.023526,Simple,,,,SINKRES,,,11,,,,2001
SpecifiedDemandProfile,0.023526,Simple,,,,SINKRES,,,11,,,,2002
SpecifiedDemandProfile,0.023526,Simple,,,,SINKRES,,,11,,,,2003
SpecifiedDemandProfile,0.023526,Simple,,,,SINKRES,,,11,,,,2004
SpecifiedDemandProfile,0.023526,Simple,,,,SINKRES,,,11,,,,2005
SpecifiedDemandProfile,0.023526,Simple,,,,SINKRES,,,11,,,,2006
SpecifiedDemandProfile,0.023526,Simple,,,,SINKRES,,,11,,,,2007
SpecifiedDemandProfile,0.023526,Simple,,,,SINKRES,,,11,,,,2008
SpecifiedDemandProfile,0.023526,Simple,,,,SINKRES,,,11,,,,2009
SpecifiedDemandProfile,0.019303,Simple,,,,SINKRES,,,12,,,,2000
SpecifiedDemandProfile,0.019303,Simple,,,,SINKRES,,,12,,,,2001
SpecifiedDemandProfile,0.019303,Simple,,,,SINKRES,,,12,,,,2002
SpecifiedDemandProfile,0.019303,Simple,,,,SINKRES,,,12,,,,2003
SpecifiedDemandProfile,0.019303,Simple,,,,SINKRES,,,12,,,,2004
SpecifiedDemandProfile,0.019303,Simple,,,,SINKRES,,,12,,,,2005
SpecifiedDemandProfile,0.019303,Simple,,,,SINKRES,,,12,,,,2006
SpecifiedDemandProfile,0.019303,Simple,,,,SINKRES,,,12,,,,2007
SpecifiedDemandProfile,0.019303,Simple,,,,SINKRES,,,12,,,,2008
SpecifiedDemandProfile,0.019303,Simple,,,,SINKRES,,,12,,,,2009
SpecifiedDemandProfile,0.019552,Simple,,,,SINKRES,,,13,,,,2000
SpecifiedDemandProfile,0.019552,Simple,,,,SINKRES,,,13,,,,2001
SpecifiedDemandProfile,0.019552,Simple,,,,SINKRES,,,13,,,,2002
SpecifiedDemandProfile,0.019552,Simple,,,,SINKRES,,,13,,,,2003
SpecifiedDemandProfile,0.019552,Simple,,,,SINKRES,,,13,,,,2004
SpecifiedDemandProfile,0.019552,Simple,,,,SINKRES,,,13,,,,2005
SpecifiedDemandProfile,0.019552,Simple,,,,SINKRES,,,13,,,,2006
SpecifiedDemandProfile,0.019552,Simple,,,,SINKRES,,,13,,,,2007
SpecifiedDemandProfile,0.019552,Simple,,,,SINKRES,,,13,,,,2008
SpecifiedDemandProfile,0.019552,Simple,,,,SINKRES,,,13,,,,2009
SpecifiedDemandProfile,0.019786,Simple,,,,SINKRES,,,14,,,,2000
SpecifiedDemandProfile,0.019786,Simple,,,,SINKRES,,,14,,,,2001
SpecifiedDemandProfile,0.019786,Simple,,,,SINKRES,,,14,,,,2002
SpecifiedDemandProfile,0.019786,Simple,,,,SINKRES,,,14,,,,2003
SpecifiedDemandProfile,0.019786,Simple,,,,SINKRES,,,14,,,,2004
SpecifiedDemandProfile,0.019786,Simple,,,,SINKRES,,,14,,,,2005
SpecifiedDemandProfile,0.019786,Simple,,,,SINKRES,,,14,,,,2006
SpecifiedDemandProfile,0.019786,Simple,,,,SINKRES,,,14,,,,2007
SpecifiedDemandProfile,0.019786,Simple,,,,SINKRES,,,14,,,,2008
SpecifiedDemandProfile,0.019786,Simple,,,,SINKRES,,,14,,,,2009
SpecifiedDemandProfile,0.021026,Simple,,,,SINKRES,,,15,,,,2000
SpecifiedDemandProfile,0.021026,Simple,,,,SINKRES,,,15,,,,2001
SpecifiedDemandProfile,0.021026,Simple,,,,SINKRES,,,15,,,,2002
SpecifiedDemandProfile,0.021026,Simple,,,,SINKRES,,,15,,,,2003
SpecifiedDemandProfile,0.021026,Simple,,,,SINKRES,,,15,,,,2004
SpecifiedDemandProfile,0.021026,Simple,,,,SINKRES,,,15,,,,2005
SpecifiedDemandProfile,0.021026,Simple,,,,SINKRES,,,15,,,,2006
SpecifiedDemandProfile,0.021026,Simple,,,,SINKRES,,,15,,,,2007
SpecifiedDemandProfile,0.021026,Simple,,,,SINKRES,,,15,,,,2008
SpecifiedDemandProfile,0.021026,Simple,,,,SINKRES,,,15,,,,2009
SpecifiedDemandProfile,0.025385,Simple,,,,SINKRES,,,16,,,,2000
SpecifiedDemandProfile,0.025385,Simple,,,,SINKRES,,,16,,,,2001
SpecifiedDemandProfile,0.025385,Simple,,,,SINKRES,,,16,,,,2002
SpecifiedDemandProfile,0.025385,Simple,,,,SINKRES,,,16,,,,2003
SpecifiedDemandProfile,0.025385,Simple,,,,SINKRES,,,16,,,,2004
SpecifiedDemandProfile,0.025385,Simple,,,,SINKRES,,,16,,,,2005
SpecifiedDemandProfile,0.025385,Simple,,,,SINKRES,,,16,,,,2006
SpecifiedDemandProfile,0.025385,Simple,,,,SINKRES,,,16,,,,2007
SpecifiedDemandProfile,0.025385,Simple,,,,SINKRES,,,16,,,,2008
SpecifiedDemandProfile,0.025385,Simple,,,,SINKRES,,,16,,,,2009
SpecifiedDemandProfile,0.025332,Simple,,,,SINKRES,,,17,,,,2000
SpecifiedDemandProfile,0.025332,Simple,,,,SINKRES,,,17,,,,2001
SpecifiedDemandProfile,0.025332,Simple,,,,SINKRES,,,17,,,,2002
SpecifiedDemandProfile,0.025332,Simple,,,,SINKRES,,,17,,,,2003
SpecifiedDemandProfile,0.025332,Simple,,,,SINKRES,,,17,,,,2004
SpecifiedDemandProfile,0.025332,Simple,,,,SINKRES,,,17,,,,2005
SpecifiedDemandProfile,0.025332,Simple,,,,SINKRES,,,17,,,,2006
SpecifiedDemandProfile,0.025332,Simple,,,,SINKRES,,,17,,,,2007
SpecifiedDemandProfile,0.025332,Simple,,,,SINKRES,,,17,,,,2008
SpecifiedDemandProfile,0.025332,Simple,,,,SINKRES,,,17,,,,2009
SpecifiedDemandProfile,0.027979,Simple,,,,SINKRES,,,18,,,,2000
SpecifiedDemandProfile,0.027979,Simple,,,,SINKRES,,,18,,,,2001
SpecifiedDemandProfile,0.027979,Simple,,,,SINKRES,,,18,,,,2002
SpecifiedDemandProfile,0.027979,Simple,,,,SINKRES,,,18,,,,2003
SpecifiedDemandProfile,0.027979,Simple,,,,SINKRES,,,18,,,,2004
SpecifiedDemandProfile,0.027979,Simple,,,,SINKRES,,,18,,,,2005
SpecifiedDemandProfile,0.027979,Simple,,,,SINKRES,,,18,,,,2006
SpecifiedDemandProfile,0.027979,Simple,,,,SINKRES,,,18,,,,2007
SpecifiedDemandProfile,0.027979,Simple,,,,SINKRES,,,18,,,,2008
SpecifiedDemandProfile,0.027979,Simple,,,,SINKRES,,,18,,,,2009
SpecifiedDemandProfile,0.029695,Simple,,,,SINKRES,,,19,,,,2000
SpecifiedDemandProfile,0.029695,Simple,,,,SINKRES,,,19,,,,2001
SpecifiedDemandProfile,0.029695,Simple,,,,SINKRES,,,19,,,,2002
SpecifiedDemandProfile,0.029695,Simple,,,,SINKRES,,,19,,,,2003
SpecifiedDemandProfile,0.029695,Simple,,,,SINKRES,,,19,,,,2004
SpecifiedDemandProfile,0.029695,Simple,,,,SINKRES,,,19,,,,2005
SpecifiedDemandProfile,0.029695,Simple,,,,SINKRES,,,19,,,,2006
SpecifiedDemandProfile,0.029695,Simple,,,,SINKRES,,,19,,,,2007
SpecifiedDemandProfile,0.029695,Simple,,,,SINKRES,,,19,,,,2008
SpecifiedDemandProfile,0.029695,Simple,,,,SINKRES,,,19,,,,2009
SpecifiedDemandProfile,0.030450,Simple,,,,SINKRES,,,20,,,,2000
SpecifiedDemandProfile,0.030450,Simple,,,,SINKRES,,,20,,,,2001
SpecifiedDemandProfile,0.030450,Simple,,,,SINKRES,,,20,,,,2002
SpecifiedDemandProfile,0.030450,Simple,,,,SINKRES,,,20,,,,2003
SpecifiedDemandProfile,0.030450,Simple,,,,SINKRES,,,20,,,,2004
SpecifiedDemandProfile,0.030450,Simple,,,,SINKRES,,,20,,,,2005
SpecifiedDemandProfile,0.030450,Simple,,,,SINKRES,,,20,,,,2006
SpecifiedDemandProfile,0.030450,Simple,,,,SINKRES,,,20,,,,2007
SpecifiedDemandProfile,0.030450,Simple,,,,SINKRES,,,20,,,,2008
SpecifiedDemandProfile,0.030450,Simple,,,,SINKRES,,,20,,,,2009
SpecifiedDemandProfile,0.023706,Simple,,,,SINKRES,,,21,,,,2000
SpecifiedDemandProfile,0.023706,Simple,,,,SINKRES,,,21,,,,2001
SpecifiedDemandProfile,0.023706,Simple,,,,SINKRES,,,21,,,,2002
SpecifiedDemandProfile,0.023706,Simple,,,,SINKRES,,,21,,,,2003
SpecifiedDemandProfile,0.023706,Simple,,,,SINKRES,,,21,,,,2004
SpecifiedDemandProfile,0.023706,Simple,,,,SINKRES,,,21,,,,2005
SpecifiedDemandProfile,0.023706,Simple,,,,SINKRES,,,21,,,,2006
SpecifiedDemandProfile,0.023706,Simple,,,,SINKRES,,,21,,,,2007
SpecifiedDemandProfile,0.023706,Simple,,,,SINKRES,,,21,,,,2008
SpecifiedDemandProfile,0.023706,Simple,,,,SINKRES,,,21,,,,2009
SpecifiedDemandProfile,0.023508,Simple,,,,SINKRES,,,22,,,,2000
SpecifiedDemandProfile,0.023508,Simple,,,,SINKRES,,,22,,,,2001
SpecifiedDemandProfile,0.023508,Simple,,,,SINKRES,,,22,,,,2002
SpecifiedDemandProfile,0.023508,Simple,,,,SINKRES,,,22,,,,2003
SpecifiedDemandProfile,0.023508,Simple,,,,SINKRES,,,22,,,,2004
SpecifiedDemandProfile,0.023508,Simple,,,,SINKRES,,,22,,,,2005
SpecifiedDemandProfile,0.023508,Simple,,,,SINKRES,,,22,,,,2006
SpecifiedDemandProfile,0.023508,Simple,,,,SINKRES,,,22,,,,2007
SpecifiedDemandProfile,0.023508,Simple,,,,SINKRES,,,22,,,,2008
SpecifiedDemandProfile,0.023508,Simple,,,,SINKRES,,,22,,,,2009
SpecifiedDemandProfile,0.016356,Simple,,,,SINKRES,,,23,,,,2000
SpecifiedDemandProfile,0.016356,Simple,,,,SINKRES,,,23,,,,2001
SpecifiedDemandProfile,0.016356,Simple,,,,SINKRES,,,23,,,,2002
SpecifiedDemandProfile,0.016356,Simple,,,,SINKRES,,,23,,,,2003
SpecifiedDemandProfile,0.016356,Simple,,,,SINKRES,,,23,,,,2004
SpecifiedDemandProfile,0.016356,Simple,,,,SINKRES,,,23,,,,2005
